"Lon","Lat","Week_Number","Chl","Temp","Salinity","MLD","uo","vo","Current_Speed","Solar_Flux","Heat_Flux"
13.542,45.729,13,0.4411441385746,25.9550971984863,34.5044403076172,6.24599075317383,0.0206013713032007,-0.0216877795755863,0.0299128113438299,165.402008056641,-63.3979568481445
13.542,45.729,14,0.353383928537369,26.3252048492432,34.3728141784668,6.16261100769043,0.0512959249317646,-0.0157759431749582,0.0536670503909498,210.745071411133,-20.1860866546631
13.542,45.729,15,0.464473038911819,25.6302375793457,34.3664512634277,6.16263151168823,0.0625847652554512,-0.0156049765646458,0.0645009157738328,200.943023681641,19.4330883026123
13.542,45.729,16,0.493281900882721,25.4473056793213,33.7513961791992,6.16321468353271,0.0590449310839176,-0.0158440247178078,0.0611337632242862,163.836135864258,-84.2421646118164
13.542,45.729,17,0.874842882156372,23.4153594970703,32.8966217041016,6.18515014648438,0.0087094884365797,-0.0444146245718002,0.045260513305539,195.985900878906,-207.67155456543
13.542,45.729,18,1.13843405246735,22.1602821350098,32.6472396850586,6.36561632156372,0.0406050384044647,-0.0324156396090984,0.0519571249694881,121.583137512207,-124.261459350586
13.542,45.729,19,1.38460063934326,21.745023727417,32.1913604736328,6.20031547546387,0.0205153245478868,-0.0665567070245743,0.0696467787572415,76.460090637207,-207.584243774414
13.542,45.729,20,1.28464329242706,21.3924140930176,32.9714469909668,6.15752172470093,0.0370858237147331,-0.0747785791754723,0.0834697204026864,119.648162841797,-101.25414276123
13.542,45.729,21,1.05490493774414,21.0583553314209,33.0397491455078,6.06263446807861,0.0623205788433552,-0.0526077263057232,0.0815562837212972,130.393280029297,-89.4548187255859
13.542,45.729,22,1.49279880523682,19.9845199584961,30.7084884643555,6.1747636795044,0.00264888955280185,-0.0661429539322853,0.0661959739769071,73.3676147460938,-85.3573989868164
13.542,45.729,23,1.25485873222351,20.3066864013672,32.5015258789062,6.14619636535645,0.0720705315470695,-0.0493500009179115,0.0873474905654136,60.3876495361328,-118.640159606934
13.542,45.729,24,1.01594078540802,19.2774410247803,32.5147438049316,6.25761318206787,0.071127288043499,-0.0639073848724365,0.0956203165946265,50.806568145752,-204.144622802734
13.542,45.729,25,0.929026424884796,17.7117710113525,32.7122039794922,6.20052337646484,0.0786378532648087,-0.0759818702936172,0.10934878407835,58.261531829834,-100.441368103027
13.542,45.729,26,0.780457854270935,16.027172088623,33.3880004882812,6.70478439331055,-0.0904025733470917,-0.162110239267349,0.185613455716695,31.3102722167969,-415.866790771484
13.542,45.729,27,1.04106688499451,14.5103626251221,33.2040252685547,6.25112104415894,-0.0568947456777096,-0.161381915211678,0.171117312517233,32.6393928527832,-306.203796386719
13.542,45.729,28,0.953938126564026,13.0450258255005,33.5452079772949,6.16398811340332,0.0555053539574146,-0.0730932503938675,0.0917794507015513,60.3800315856934,-94.8190460205078
13.542,45.729,29,0.841099381446838,11.8597803115845,33.8634567260742,6.28465795516968,-0.0371617376804352,-0.136112734675407,0.141094547337051,29.4277935028076,-266.143463134766
13.542,45.729,30,0.826052725315094,11.6106662750244,34.2571830749512,6.14489841461182,0.0589530430734158,-0.0608790442347527,0.0847450253085866,25.7399673461914,-51.9230842590332
13.542,45.729,31,0.412727117538452,12.1457233428955,34.2173690795898,6.16607570648193,0.0552398525178432,-0.0341090001165867,0.0649219931544495,39.3220520019531,-100.10774230957
13.542,45.729,32,0.78497987985611,12.3433027267456,34.1836547851562,6.08276319503784,0.0680255442857742,-0.0277086179703474,0.0734523123203245,27.0413208007812,-80.0371932983398
13.542,45.729,33,1.23034536838531,11.817699432373,32.7414932250977,6.21098327636719,0.0380151830613613,-0.0708833709359169,0.0804338636298643,64.2065658569336,-88.3111267089844
13.542,45.729,34,0.823029518127441,11.4735155105591,33.6268119812012,6.53522300720215,0.00465785665437579,-0.0821402296423912,0.0822721882188475,31.9965744018555,-130.327285766602
13.542,45.729,35,0.751864194869995,9.85281848907471,35.5807456970215,6.23402166366577,-0.0238377638161182,-0.118227288126945,0.120606511605323,35.1757164001465,-100.638397216797
13.542,45.729,36,0.8287633061409,9.39309120178223,34.1703720092773,6.14337539672852,0.0726447254419327,-0.0362204127013683,0.0811737299302627,91.8966751098633,-87.4358444213867
13.542,45.729,37,0.531656563282013,8.5600700378418,33.0885887145996,5.99344158172607,-0.0319381728768349,-0.113629318773746,0.118032491169577,105.071464538574,-190.85188293457
13.542,45.729,38,0.40237894654274,8.69606590270996,33.3817405700684,5.7803692817688,0.0546782687306404,-0.0435419119894505,0.0698971470882552,118.282005310059,-53.6358375549316
13.542,45.729,39,0.238697946071625,9.20549392700195,33.3826675415039,5.9430947303772,0.0788351371884346,-0.0232755988836288,0.082199345246242,63.1887550354004,-23.5664958953857
13.542,45.729,40,0.536979258060455,8.21731853485107,35.7419586181641,6.02103233337402,-0.0896364375948906,-0.203620165586472,0.222476656703945,138.411560058594,-114.127555847168
13.542,45.729,41,0.563664674758911,9.25744724273682,34.1741027832031,6.32313966751099,0.088526077568531,0.00144563033245504,0.0885378803491911,96.6541366577148,44.4170608520508
13.542,45.729,42,0.463766723871231,9.9853343963623,33.9464225769043,6.42913293838501,0.0564564168453217,0.0393992401659489,0.0688449499140412,92.6968688964844,70.4265289306641
13.542,45.729,43,0.440648138523102,10.9449319839478,34.0834922790527,6.04545307159424,0.0623646192252636,-0.0285336934030056,0.0685821944117337,201.7109375,145.612518310547
13.542,45.729,44,0.777459383010864,11.5278015136719,33.264217376709,6.01988363265991,0.0727164223790169,-0.027755631133914,0.0778334962804928,214.943557739258,43.8533706665039
13.542,45.729,45,0.957314252853394,11.3532752990723,33.5642242431641,6.0555682182312,-0.0442463494837284,-0.147292077541351,0.15379432872861,235.145584106445,-106.876663208008
13.542,45.729,46,1.04528295993805,12.3272352218628,33.6348876953125,6.09857797622681,0.0748807117342949,-0.0369339101016521,0.0834939201692644,120.842712402344,-7.0564169883728
13.542,45.729,47,1.18074488639832,12.7122802734375,33.1122512817383,6.10547399520874,0.0568949691951275,-0.0579410530626774,0.0812046990618554,139.107131958008,65.6622619628906
13.542,45.729,48,1.24986338615417,13.7370157241821,32.9778594970703,6.13513898849487,0.0664296224713326,-0.0582355931401253,0.0883418306922942,147.099517822266,14.8714160919189
13.542,45.729,49,1.09644865989685,14.7431831359863,32.6797180175781,6.18728590011597,-0.00622827233746648,-0.111409790813923,0.111583748214118,144.904586791992,53.9770355224609
13.542,45.729,50,0.978952705860138,16.2243423461914,32.8872985839844,6.10825395584106,-0.00740559631958604,-0.107448324561119,0.107703227936029,268.578216552734,115.257339477539
13.542,45.729,51,0.687272846698761,15.8830795288086,34.2661170959473,6.31774759292603,-0.0533636324107647,-0.139303594827652,0.149174960351856,168.466033935547,-16.6612415313721
13.542,45.729,52,0.483766317367554,17.5559120178223,34.1606979370117,6.23993587493896,0.0673711895942688,-0.0466678440570831,0.0819558713960332,291.050903320312,256.274780273438
13.542,45.729,53,0.394098401069641,19.4225749969482,33.4450607299805,6.20188808441162,0.0216893218457699,-0.0655651092529297,0.0690594688183887,305.13232421875,169.074890136719
13.583,45.729,1,0.353305459022522,19.8506813049316,35.8652610778809,7.57397747039795,0.0385860688984394,-0.0899152383208275,0.0978449528352194,269.307647705078,216.963775634766
13.583,45.729,2,0.446760833263397,21.6483135223389,34.1521186828613,7.59248495101929,0.025261677801609,-0.0945974141359329,0.0979123236705039,174.183898925781,146.782409667969
13.583,45.729,3,0.556404888629913,22.4125099182129,34.8956489562988,7.57259035110474,0.000844337278977036,-0.0553825832903385,0.0553890191044394,335.566986083984,209.59260559082
13.583,45.729,4,0.660673916339874,24.0124740600586,34.1224136352539,7.59374809265137,0.0438946858048439,-0.0303485412150621,0.0533645706043653,229.747039794922,202.704742431641
13.583,45.729,5,0.504937469959259,25.9338817596436,34.2467041015625,7.61861705780029,-0.0189020279794931,-0.0636945515871048,0.0664400674564671,202.26203918457,143.629699707031
13.583,45.729,6,0.398218154907227,26.2470645904541,34.554126739502,7.59216451644897,0.0225066654384136,-0.0585362762212753,0.0627139986208034,290.745635986328,157.299407958984
13.583,45.729,7,0.499795973300934,25.2342891693115,34.6993141174316,7.51934766769409,0.0513786189258099,-0.0535939894616604,0.0742433713481557,271.649108886719,54.8446884155273
13.583,45.729,8,0.35502889752388,25.9737415313721,35.4210891723633,7.49065732955933,0.045005738735199,-0.0886011049151421,0.0993764172793777,318.150360107422,162.225769042969
13.583,45.729,9,0.36969929933548,27.2130031585693,34.8529624938965,7.58394908905029,0.00550805823877454,-0.0518714115023613,0.052163033240112,215.294097900391,39.3103713989258
13.583,45.729,10,0.481884181499481,27.2461109161377,35.5965118408203,7.5830397605896,0.0267483219504356,-0.0719607695937157,0.0767712517006463,256.0146484375,49.0940933227539
13.583,45.729,11,0.516169250011444,26.7475700378418,37.2460479736328,7.58218050003052,-0.0114534683525562,-0.0356124117970467,0.0374089001616652,271.052673339844,-86.0761184692383
13.583,45.729,12,0.593008577823639,25.6482372283936,35.6038055419922,7.68163919448853,0.0664951577782631,-0.0168440565466881,0.0685953952456295,274.645568847656,62.9468269348145
13.583,45.729,13,0.443658500909805,25.6092796325684,35.232120513916,7.64265012741089,0.0242432095110416,-0.0274622421711683,0.0366320618101706,166.436889648438,-36.4582672119141
13.583,45.729,14,0.366968810558319,25.9610404968262,34.7897682189941,7.56073713302612,0.059065543115139,-0.0384517945349216,0.0704789251226363,210.260177612305,4.58227396011353
13.583,45.729,15,0.510662734508514,25.4363327026367,34.7550582885742,7.56067752838135,0.0748655796051025,-0.0471970289945602,0.0885009296873276,200.345077514648,27.5961303710938
13.583,45.729,16,0.507673740386963,24.984167098999,34.1604309082031,7.56085824966431,0.0673318728804588,-0.0450273938477039,0.0810002919890201,165.420120239258,-54.6876258850098
13.583,45.729,17,0.837477147579193,23.0799827575684,34.4661140441895,7.57926940917969,0.00482610519975424,-0.0727781429886818,0.0729379831657012,195.986618041992,-179.288772583008
13.583,45.729,18,1.20179843902588,21.5455703735352,32.9326515197754,7.76283359527588,0.0436391904950142,-0.0441456697881222,0.0620743031221621,123.236785888672,-86.5100326538086
13.583,45.729,19,1.44783997535706,21.0339241027832,33.3556938171387,7.59579372406006,0.015529116615653,-0.0623732656240463,0.0642773500345992,76.9446258544922,-161.846649169922
13.583,45.729,20,1.30545687675476,20.9888877868652,34.340576171875,7.5527400970459,0.0298699103295803,-0.119591556489468,0.12326537196906,119.993690490723,-69.7209701538086
13.583,45.729,21,1.08503091335297,20.7497119903564,33.8062858581543,7.4592022895813,0.0566805228590965,-0.103904522955418,0.118358909939951,130.393173217773,-65.4956359863281
13.583,45.729,22,1.54555189609528,19.6865310668945,32.1510429382324,7.56982612609863,-0.00490401871502399,-0.0589085556566715,0.0591123280637167,74.1376571655273,-56.2098350524902
13.583,45.729,23,1.32321178913116,19.925443649292,33.0828742980957,7.54281234741211,0.0658404901623726,-0.0888792052865028,0.110609598485763,60.5315628051758,-91.3656692504883
13.583,45.729,24,1.02948462963104,18.8178062438965,33.4252319335938,7.65338754653931,0.0635293126106262,-0.118438214063644,0.134400833745049,50.722110748291,-159.877334594727
13.583,45.729,25,0.945478796958923,17.386438369751,34.0208129882812,7.59579658508301,0.07576023042202,-0.124087475240231,0.145386773900147,57.1261749267578,-83.5544357299805
13.583,45.729,26,0.790334045886993,15.9088363647461,35.997501373291,8.08789730072021,-0.0898221433162689,-0.075028233230114,0.117035264820313,31.3102340698242,-402.563507080078
13.583,45.729,27,1.04065334796906,14.3032026290894,36.4559211730957,7.63781261444092,-0.0497204512357712,-0.0549165718257427,0.074080720381086,32.5861434936523,-285.508270263672
13.583,45.729,28,0.948049068450928,12.6996583938599,34.3954429626465,7.55978393554688,0.03876031935215,-0.104215681552887,0.111190245245765,60.4470710754395,-63.264045715332
13.583,45.729,29,0.833083927631378,11.8761005401611,36.9060325622559,7.67431116104126,-0.0336977243423462,-0.0519434213638306,0.0619165216144544,29.2865028381348,-256.169738769531
13.583,45.729,30,0.83849424123764,11.3724584579468,35.290096282959,7.54109573364258,0.0575069189071655,-0.101845420897007,0.116959546339253,25.7339458465576,-36.7078132629395
13.583,45.729,31,0.422021150588989,11.9250984191895,34.5979118347168,7.56324577331543,0.051565382629633,-0.0670931413769722,0.0846196094624102,39.1931114196777,-86.8372116088867
13.583,45.729,32,0.790189027786255,12.1008396148682,34.4552803039551,7.48049306869507,0.0602418482303619,-0.0548695176839828,0.0814846258448971,27.0379085540771,-67.9506149291992
13.583,45.729,33,1.24182343482971,11.3230781555176,33.9050407409668,7.60688304901123,0.0249611996114254,-0.101238787174225,0.104270578374484,64.1591796875,-65.4166946411133
13.583,45.729,34,0.790241956710815,10.953145980835,34.7107963562012,7.93040657043457,-0.00833721645176411,-0.0662613809108734,0.0667838287190801,31.9874439239502,-100.762969970703
13.583,45.729,35,0.750248968601227,10.0182132720947,37.7426795959473,7.62671756744385,-0.0233089290559292,-0.0103373723104596,0.0254983811254636,35.1725540161133,-114.384475708008
13.583,45.729,36,0.831503868103027,9.14757347106934,34.8478012084961,7.53991365432739,0.0718633756041527,-0.0832661688327789,0.109989088664796,91.8965835571289,-68.2616195678711
13.583,45.729,37,0.523715019226074,8.518479347229,36.2724761962891,7.38229131698608,-0.0306884981691837,-0.092118926346302,0.0970962435477059,105.071365356445,-186.513519287109
13.583,45.729,38,0.40857195854187,8.41200637817383,34.1759948730469,7.17682838439941,0.0538250282406807,-0.0890149250626564,0.104023028936002,118.28190612793,-33.4269752502441
13.583,45.729,39,0.243524998426437,9.06473064422607,33.658618927002,7.34070158004761,0.0770172625780106,-0.0585397630929947,0.0967396640370131,64.3131790161133,-15.9739398956299
13.583,45.729,40,0.525118350982666,8.40278053283691,37.6860313415527,7.40904760360718,-0.0791054964065552,-0.0134833827614784,0.0802463779395684,138.554306030273,-127.410781860352
13.583,45.729,41,0.575160384178162,9.19766044616699,34.4985198974609,7.72018814086914,0.0915642976760864,-0.030466802418232,0.0964999826865609,97.2472381591797,47.8290328979492
13.583,45.729,42,0.461983352899551,9.97386264801025,34.5641403198242,7.82577276229858,0.0596021600067616,0.0251239947974682,0.0646810064242573,93.1689834594727,71.6897354125977
13.583,45.729,43,0.45946928858757,10.8931932449341,34.4659652709961,7.44307899475098,0.0639976561069489,-0.062396451830864,0.0893813022296309,201.710830688477,144.21826171875
13.583,45.729,44,0.807249307632446,11.3041324615479,34.0850524902344,7.41704654693604,0.0790634602308273,-0.0672735497355461,0.103811180696939,215.081253051758,56.7756652832031
13.583,45.729,45,0.964200854301453,11.3815202713013,36.6149635314941,7.44342279434204,-0.0449506379663944,-0.0233798082917929,0.050667300000561,235.040893554688,-112.450889587402
13.583,45.729,46,1.05546891689301,12.1726531982422,34.2962799072266,7.49519872665405,0.0749610364437103,-0.0861709490418434,0.114212912770349,120.850440979004,2.32827186584473
13.583,45.729,47,1.23515963554382,12.6355667114258,34.110652923584,7.50140810012817,0.053064588457346,-0.112896911799908,0.124745994894039,139.053146362305,71.279296875
13.583,45.729,48,1.28159117698669,13.5442371368408,33.6251068115234,7.53201293945312,0.0621861293911934,-0.111359722912312,0.127546472219991,147.435607910156,19.2502059936523
13.583,45.729,49,1.07300138473511,14.4989833831787,34.9356155395508,7.58076906204224,-0.0202962905168533,-0.119247756898403,0.12096266752203,144.913375854492,66.843376159668
13.583,45.729,50,0.9543776512146,15.9752883911133,35.5365867614746,7.50006151199341,-0.0177670028060675,-0.0684139430522919,0.0706833360324274,268.098022460938,127.904335021973
13.583,45.729,51,0.674223780632019,15.6629428863525,36.7589225769043,7.70823001861572,-0.0626293793320656,-0.0613357909023762,0.0876613848917514,168.35807800293,-6.06654691696167
13.583,45.729,52,0.482434749603271,17.646125793457,34.9920043945312,7.63632488250732,0.063083678483963,-0.0989028885960579,0.117308703273509,292.009368896484,251.8955078125
13.583,45.729,53,0.396333962678909,19.3435459136963,34.8791427612305,7.59701490402222,0.0154700540006161,-0.104603096842766,0.105740864569376,305.911285400391,172.839385986328
13.625,45.729,1,0.317415088415146,19.8516025543213,37.5751876831055,11.782977104187,0.0172619260847569,-0.0533589608967304,0.056081661888129,268.832122802734,215.766036987305
13.625,45.729,2,0.433829307556152,22.138162612915,35.7259864807129,11.8019399642944,0.00409734807908535,-0.0876975283026695,0.0877931929689239,174.651412963867,114.642066955566
13.625,45.729,3,0.545971155166626,22.4266548156738,36.2602500915527,11.7805814743042,-0.0190891250967979,-0.0168918818235397,0.0254898091107335,335.56103515625,203.212631225586
13.625,45.729,4,0.650783121585846,24.4353694915771,34.8584480285645,11.8051052093506,0.0272044017910957,-0.0158829391002655,0.0315015433157507,231.154174804688,173.474594116211
13.625,45.729,5,0.468045294284821,26.2401485443115,35.770133972168,11.827787399292,-0.0414166152477264,-0.0221024975180626,0.0469452491218672,203.750076293945,123.882057189941
13.625,45.729,6,0.399042010307312,26.3299827575684,35.8543434143066,11.8015394210815,0.0087330462411046,-0.0589678026735783,0.0596109708761679,294.636962890625,154.054168701172
13.625,45.729,7,0.504268169403076,25.0816173553467,35.9674110412598,11.7287864685059,0.0400066748261452,-0.0696436762809753,0.0803167210272818,272.426116943359,65.4129638671875
13.625,45.729,8,0.328806847333908,25.9918956756592,37.1009101867676,11.6995487213135,0.039359450340271,-0.0774952694773674,0.0869176801488515,318.150207519531,159.875915527344
13.625,45.729,9,0.342325985431671,27.3175106048584,35.6338157653809,11.7943811416626,-0.0178153198212385,-0.0310382675379515,0.0357877028054396,214.869155883789,24.0127048492432
13.625,45.729,10,0.48129877448082,27.2512760162354,36.8592987060547,11.7926464080811,0.0128154261037707,-0.0727714821696281,0.0738912969393941,255.563583374023,49.4430656433105
13.625,45.729,11,0.496335357427597,26.8053379058838,38.1843757629395,11.791675567627,-0.0123405121266842,0.00332164182327688,0.0127797317636554,269.496856689453,-103.606994628906
13.625,45.729,12,0.592301905155182,25.3616333007812,36.2409172058105,11.8923177719116,0.0581631809473038,-0.0339227057993412,0.0673327972585237,274.645416259766,73.9139175415039
13.625,45.729,13,0.4347765147686,25.5123958587646,36.2543067932129,11.852258682251,0.0184765793383121,-0.0374828204512596,0.0417893026147399,167.470474243164,-27.9740238189697
13.625,45.729,14,0.374666601419449,25.8424644470215,35.5405464172363,11.7713975906372,0.0569509118795395,-0.0665730461478233,0.0876092280374122,209.942352294922,11.004451751709
13.625,45.729,15,0.545873403549194,25.2714824676514,35.4530448913574,11.7711362838745,0.0741473510861397,-0.083225704729557,0.111464557599367,199.868469238281,32.5346336364746
13.625,45.729,16,0.49205482006073,24.6174488067627,35.0702590942383,11.7708225250244,0.0638703554868698,-0.073686957359314,0.0975150757313579,167.182464599609,-35.7018852233887
13.625,45.729,17,0.775972545146942,23.0323810577393,36.0620307922363,11.7873544692993,0.00225075450725853,-0.0330492407083511,0.0331257936848384,195.987243652344,-178.506210327148
13.625,45.729,18,1.24394404888153,20.8925743103027,33.4330978393555,11.9734973907471,0.0357904173433781,-0.0520431511104107,0.0631620420119095,124.718605041504,-54.2922401428223
13.625,45.729,19,1.50218665599823,20.6063556671143,34.6269721984863,11.8050127029419,0.000839495565742254,-0.0320341624319553,0.0320451605632083,77.4292221069336,-139.255142211914
13.625,45.729,20,1.31747603416443,20.6601619720459,36.0297622680664,11.7620792388916,0.0136256162077188,-0.042751632630825,0.0448704748096237,120.49927520752,-48.6552696228027
13.625,45.729,21,1.09565722942352,20.3517246246338,35.2322769165039,11.6685800552368,0.0368211939930916,-0.0910692885518074,0.0982314391852692,130.393020629883,-39.6994094848633
13.625,45.729,22,1.59112048149109,19.5655288696289,33.5439224243164,11.7787389755249,-0.0240979362279177,-0.0182788241654634,0.030246089719445,74.9095153808594,-39.1803321838379
13.625,45.729,23,1.39451718330383,19.490385055542,34.2406425476074,11.7526359558105,0.0440464876592159,-0.0799452215433121,0.091276127890718,60.6755142211914,-65.5432281494141
13.625,45.729,24,1.03946995735168,18.2125568389893,35.1212692260742,11.8623914718628,0.0404390133917332,-0.101896159350872,0.109627282619588,50.6375045776367,-113.106689453125
13.625,45.729,25,0.952746629714966,17.1244525909424,35.9569549560547,11.8051881790161,0.0489768050611019,-0.0539174824953079,0.0728410759985395,55.9404029846191,-73.0995559692383
13.625,45.729,26,0.792218089103699,15.9658603668213,37.1972732543945,12.2937211990356,-0.0621130727231503,0.026820994913578,0.0676564821082617,31.3105812072754,-400.009399414062
13.625,45.729,27,1.03514850139618,14.4096126556396,37.6776084899902,11.8449087142944,-0.032007522881031,0.0139574622735381,0.0349183658566229,32.5334129333496,-291.507293701172
13.625,45.729,28,0.923967957496643,12.4921646118164,35.9067573547363,11.7695827484131,0.0103701185435057,-0.0654667690396309,0.0662830084342491,60.514404296875,-39.0063056945801
13.625,45.729,29,0.814254522323608,12.1472806930542,37.8949699401855,11.8836736679077,-0.0231104362756014,0.0113421436399221,0.0257436688760025,29.1449928283691,-270.122314453125
13.625,45.729,30,0.845627665519714,11.3167161941528,36.988410949707,11.7505331039429,0.035605538636446,-0.0606512390077114,0.070330129921407,25.7278728485107,-30.0434799194336
13.625,45.729,31,0.43131297826767,11.6296539306641,35.0478553771973,11.7738189697266,0.0292921010404825,-0.075321763753891,0.0808170481913489,39.0652542114258,-72.9379501342773
13.625,45.729,32,0.776274561882019,11.7207078933716,34.7591247558594,11.691575050354,0.0348397344350815,-0.0543489046394825,0.0645570331646256,27.0344848632812,-51.5485343933105
13.625,45.729,33,1.23592185974121,10.835301399231,35.1506385803223,11.6661815643311,-0.00173959322273731,-0.0562440417706966,0.0562709376080092,64.02099609375,-48.8931846618652
13.625,45.729,34,0.741234004497528,10.7094430923462,35.8249702453613,12.1405830383301,-0.0294121038168669,-0.0201822835952044,0.0356706661285069,31.9779567718506,-85.326545715332
13.625,45.729,35,0.7402703166008,10.2093210220337,38.1165504455566,11.8373880386353,-0.0166835729032755,0.00936366338282824,0.019131643859476,35.1693649291992,-127.782791137695
13.625,45.729,36,0.819695889949799,8.79293441772461,36.1189804077148,11.7492332458496,0.0556510500609875,-0.0890341401100159,0.10499579743028,91.8963165283203,-41.5339660644531
13.625,45.729,37,0.50781661272049,8.9598331451416,37.9910659790039,11.5889196395874,-0.0196229945868254,0.0126421870663762,0.0233428106785757,105.071212768555,-219.306030273438
13.625,45.729,38,0.408155858516693,8.10761547088623,35.6578483581543,11.3852491378784,0.037579245865345,-0.0930456817150116,0.100347887898148,118.281745910645,-15.4537963867188
13.625,45.729,39,0.249088928103447,8.84245872497559,34.1812858581543,11.5509700775146,0.0570327453315258,-0.073891818523407,0.093342031715336,65.4388122558594,-6.24978494644165
13.625,45.729,40,0.507867276668549,8.53027248382568,38.068546295166,11.6172227859497,-0.0494388043880463,0.0310326926410198,0.0583714261593077,138.436492919922,-135.344604492188
13.625,45.729,41,0.57123863697052,9.11998462677002,35.3500366210938,11.930757522583,0.0825856328010559,-0.0323386900126934,0.0886914743190568,97.8403854370117,52.0884552001953
13.625,45.729,42,0.447918921709061,9.92788887023926,35.9394683837891,12.0352830886841,0.0458532571792603,0.0396741852164268,0.0606346614283837,93.6412353515625,74.9287872314453
13.625,45.729,43,0.46954607963562,10.8068170547485,35.1129302978516,11.6533050537109,0.0499280244112015,-0.0778662860393524,0.0924984655179089,201.710662841797,142.758178710938
13.625,45.729,44,0.826097965240479,11.1861305236816,35.3190612792969,11.6264848709106,0.0716677308082581,-0.0631353631615639,0.0955109298496643,215.218872070312,61.3917236328125
13.625,45.729,45,0.970775246620178,11.58580493927,37.5972442626953,11.6058979034424,-0.0297239292412996,0.0266115311533213,0.0398959341270007,234.898681640625,-131.725372314453
13.625,45.729,46,1.04475057125092,11.9746561050415,35.7008628845215,11.7043018341064,0.0570742599666119,-0.102468639612198,0.117291488415447,120.85814666748,10.800838470459
13.625,45.729,47,1.28441047668457,12.5375366210938,36.0565185546875,11.7097816467285,0.0372085906565189,-0.11381222307682,0.119740140889897,138.999099731445,74.3008422851562
13.625,45.729,48,1.28920722007751,13.354567527771,35.1329460144043,11.7413988113403,0.0382278487086296,-0.114878535270691,0.12107207061428,147.77131652832,24.9714050292969
13.625,45.729,49,1.01745676994324,14.3385858535767,36.9019889831543,11.7886142730713,-0.0399230942130089,-0.068131260573864,0.0789665886240791,144.922134399414,72.2899475097656
13.625,45.729,50,0.899072766304016,15.7159833908081,37.3613090515137,11.7069206237793,-0.0451094955205917,-0.00282687414437532,0.045197984507613,267.478820800781,137.795959472656
13.625,45.729,51,0.655701994895935,15.6007328033447,37.7249794006348,11.9164867401123,-0.0544548518955708,-0.000742242147680372,0.0544599101943286,168.250595092773,-7.53665781021118
13.625,45.729,52,0.46040266752243,17.8571357727051,36.5809478759766,11.8459196090698,0.043002225458622,-0.0788809582591057,0.0898409537475473,292.964141845703,241.025405883789
13.625,45.729,53,0.386002838611603,19.3651695251465,36.9171752929688,11.8051748275757,-0.00658117840066552,-0.0707516074180603,0.0710570324554911,306.373107910156,159.552597045898
13.667,45.729,1,0.290553629398346,19.8096961975098,38.211742401123,8.70188331604004,0.0026432101149112,-0.0220122337341309,0.022170362957732,268.499938964844,219.770172119141
13.667,45.729,2,0.419137746095657,22.3115215301514,36.7186584472656,8.71998119354248,-0.00990871153771877,-0.0857162699103355,0.086287087630069,175.118530273438,107.761932373047
13.667,45.729,3,0.531805157661438,22.3062686920166,36.9583587646484,8.69772243499756,-0.0344096422195435,-0.0213728453963995,0.0405070610883508,335.553771972656,206.056365966797
13.667,45.729,4,0.633730411529541,24.6949405670166,35.4891548156738,8.72485542297363,0.0199281107634306,-0.0101566994562745,0.0223671219079399,232.649154663086,153.906112670898
